gene_id,gene_name,gt,paean,salmon,kallisto,featureCounts,rsem,paean_acc,salmon_acc,kallisto_acc,featureCounts_acc,rsem_acc
ENSG00000014257.16,ACP3,24,21,17,14,20,11,87.5,70.83333333,58.33333333,83.33333333,45.83333333
ENSG00000196411.10,EPHB4,48,43,30,28,40,18,89.58333333,62.5,58.33333333,83.33333333,37.5
ENSG00000166923.12,GREM1,22,18,13,8,13,5,81.81818182,59.09090909,36.36363636,59.09090909,22.72727273
ENSG00000168237.18,GLYCTK,109,104,74,79,72,55,95.41284404,67.88990826,72.47706422,66.05504587,50.4587156
ENSG00000008513.16,ST3GAL1,1391,1337,1126,1302,1336,923,96.11790079,80.94895758,93.60172538,96.04601006,66.35514019
ENSG00000157483.9,MYO1E,68,60,37,44,58,18,88.23529412,54.41176471,64.70588235,85.29411765,26.47058824
ENSG00000237274.2,GTF3AP1,17,14,12,12,14,6,82.35294118,70.58823529,70.58823529,82.35294118,35.29411765
ENSG00000187257.16,RSBN1L,12,10,5,8,10,4,83.33333333,41.66666667,66.66666667,83.33333333,33.33333333
ENSG00000160932.11,LY6E,220,191,134,122,191,84,86.81818182,60.90909091,55.45454545,86.81818182,38.18181818
ENSG00000069345.12,DNAJA2,116,103,81,105,103,65,88.79310345,69.82758621,90.51724138,88.79310345,56.03448276
ENSG00000135272.12,MDFIC,73,58,37,28,55,17,79.45205479,50.68493151,38.35616438,75.34246575,23.28767123
ENSG00000245213.7,AC105285.1,112,105,78,83,94,60,93.75,69.64285714,74.10714286,83.92857143,53.57142857
ENSG00000120254.16,MTHFD1L,10,5,0,0,0,0,50,0,0,0,0
ENSG00000254863.2,LINC02744,4,2,1,1,2,1,50,25,25,50,25
ENSG00000229102.1,AC076966.2,23,18,13,14,18,7,78.26086957,56.52173913,60.86956522,78.26086957,30.43478261
ENSG00000181036.14,FCRL6,500,464,333,394,457,268,92.8,66.6,78.8,91.4,53.6
ENSG00000254472.1,OR4A49P,3,2,2,2,2,1,66.66666667,66.66666667,66.66666667,66.66666667,33.33333333
ENSG00000152102.18,FAM168B,1550,1496,1248,1466,1495,1012,96.51612903,80.51612903,94.58064516,96.4516129,65.29032258
ENSG00000183762.13,KREMEN1,54,51,25,18,50,13,94.44444444,46.2962963,33.33333333,92.59259259,24.07407407
ENSG00000150401.15,DCUN1D2,112,109,82,81,109,53,97.32142857,73.21428571,72.32142857,97.32142857,47.32142857
ENSG00000168802.14,CHTF8,36,35,19,20,13,8,97.22222222,52.77777778,55.55555556,36.11111111,22.22222222
ENSG00000276070.5,CCL4L2,75,72,52,51,72,33,96,69.33333333,68,96,44
ENSG00000255206.1,AC011853.2,3,2,2,0,1,0,66.66666667,66.66666667,0,33.33333333,0
ENSG00000253916.1,MTCO1P49,17,15,7,7,14,3,88.23529412,41.17647059,41.17647059,82.35294118,17.64705882
ENSG00000250910.8,AC097467.3,195,182,106,104,71,68,93.33333333,54.35897436,53.33333333,36.41025641,34.87179487
ENSG00000222743.1,RNU6-1190P,1,0,0,0,0,0,0,0,0,0,0
ENSG00000120262.10,CCDC170,914,871,715,848,867,603,95.29540481,78.22757112,92.77899344,94.85776805,65.97374179
ENSG00000230000.3,AC006455.5,18,10,14,15,6,12,55.55555556,77.77777778,83.33333333,33.33333333,66.66666667
ENSG00000124140.14,SLC12A5,147,119,62,65,115,26,80.95238095,42.17687075,44.21768707,78.23129252,17.68707483
ENSG00000055732.13,MCOLN3,31,29,27,27,29,22,93.5483871,87.09677419,87.09677419,93.5483871,70.96774194
ENSG00000002587.10,HS3ST1,202,192,163,186,192,134,95.04950495,80.69306931,92.07920792,95.04950495,66.33663366
ENSG00000108094.16,CUL2,49,47,38,41,47,29,95.91836735,77.55102041,83.67346939,95.91836735,59.18367347
ENSG00000198336.9,MYL4,23,21,12,10,21,7,91.30434783,52.17391304,43.47826087,91.30434783,30.43478261
ENSG00000232387.2,SKA2P1,19,13,8,5,12,4,68.42105263,42.10526316,26.31578947,63.15789474,21.05263158
ENSG00000123136.15,DDX39A,59,52,34,34,52,18,88.13559322,57.62711864,57.62711864,88.13559322,30.50847458
ENSG00000226659.1,AC021028.1,87,76,44,45,41,19,87.35632184,50.57471264,51.72413793,47.12643678,21.83908046
ENSG00000196482.18,ESRRG,162,159,132,155,159,108,98.14814815,81.48148148,95.67901235,98.14814815,66.66666667
ENSG00000232044.7,SILC1,603,575,489,560,575,423,95.35655058,81.09452736,92.86898839,95.35655058,70.14925373
ENSG00000272692.2,AC010997.4,61,55,35,40,49,27,90.16393443,57.37704918,65.57377049,80.32786885,44.26229508
ENSG00000249307.7,LINC01088,5,3,3,2,3,1,60,60,40,60,20
ENSG00000100416.15,TRMU,3,2,0,0,2,0,66.66666667,0,0,66.66666667,0
ENSG00000264016.3,AC015908.3,32,27,23,20,16,11,84.375,71.875,62.5,50,34.375
ENSG00000104894.12,CD37,13,12,3,4,12,2,92.30769231,23.07692308,30.76923077,92.30769231,15.38461538
ENSG00000089060.11,SLC8B1,892,845,709,788,844,548,94.7309417,79.48430493,88.34080717,94.61883408,61.43497758
ENSG00000182985.18,CADM1,78,70,47,44,68,22,89.74358974,60.25641026,56.41025641,87.17948718,28.20512821
ENSG00000121742.19,GJB6,59,52,42,43,52,29,88.13559322,71.18644068,72.88135593,88.13559322,49.15254237
ENSG00000254102.2,AC090136.3,42,41,30,33,35,25,97.61904762,71.42857143,78.57142857,83.33333333,59.52380952
ENSG00000232354.8,VIPR1-AS1,7,5,2,2,3,1,71.42857143,28.57142857,28.57142857,42.85714286,14.28571429
ENSG00000225311.1,AL024474.2,22,19,9,8,16,3,86.36363636,40.90909091,36.36363636,72.72727273,13.63636364
ENSG00000248572.6,EGFLAM-AS2,254,233,191,206,232,136,91.73228346,75.19685039,81.1023622,91.33858268,53.54330709
ENSG00000232258.6,TMEM114,3,2,0,0,2,0,66.66666667,0,0,66.66666667,0
ENSG00000261175.6,LINC02188,54,49,33,37,49,28,90.74074074,61.11111111,68.51851852,90.74074074,51.85185185
ENSG00000112685.14,EXOC2,1227,1183,969,1134,1182,769,96.41401793,78.97310513,92.4205379,96.33251834,62.67318663
ENSG00000135175.5,OCM2,42,39,25,23,38,10,92.85714286,59.52380952,54.76190476,90.47619048,23.80952381
ENSG00000103534.17,TMC5,950,905,735,840,736,609,95.26315789,77.36842105,88.42105263,77.47368421,64.10526316
ENSG00000141506.14,PIK3R5,1,0,0,0,0,0,0,0,0,0,0
ENSG00000267498.2,AC007786.1,12,11,8,8,11,5,91.66666667,66.66666667,66.66666667,91.66666667,41.66666667
ENSG00000135387.21,CAPRIN1,63,58,33,37,58,21,92.06349206,52.38095238,58.73015873,92.06349206,33.33333333
ENSG00000197971.16,MBP,881,869,700,818,710,579,98.63791146,79.45516459,92.84903519,80.59023837,65.72077185
ENSG00000283001.2,AL450426.1,191,165,90,79,76,44,86.38743455,47.12041885,41.36125654,39.79057592,23.03664921
ENSG00000185507.21,IRF7,40,32,29,26,32,18,80,72.5,65,80,45
ENSG00000203364.2,AL390760.1,7,6,2,2,4,0,85.71428571,28.57142857,28.57142857,57.14285714,0
ENSG00000172766.19,NAA16,20,18,12,11,18,6,90,60,55,90,30
ENSG00000272690.6,LINC02018,22,20,12,11,19,8,90.90909091,54.54545455,50,86.36363636,36.36363636
ENSG00000204310.13,AGPAT1,127,122,94,107,59,79,96.06299213,74.01574803,84.2519685,46.45669291,62.20472441
ENSG00000233452.7,STXBP5-AS1,359,337,262,280,313,202,93.8718663,72.98050139,77.99442897,87.18662953,56.26740947
ENSG00000269293.3,ZSCAN16-AS1,3499,3367,2804,3020,3311,2222,96.22749357,80.13718205,86.31037439,94.6270363,63.50385825
ENSG00000198363.18,ASPH,25,23,20,23,23,12,92,80,92,92,48
ENSG00000261184.3,AC083864.3,1152,1086,769,935,1078,603,94.27083333,66.75347222,81.16319444,93.57638889,52.34375
ENSG00000286390.1,AC002465.1,153,135,105,85,135,40,88.23529412,68.62745098,55.55555556,88.23529412,26.14379085
ENSG00000233783.8,AP001442.1,127,120,95,94,117,74,94.48818898,74.80314961,74.01574803,92.12598425,58.26771654
ENSG00000175220.12,ARHGAP1,58,54,42,47,54,31,93.10344828,72.4137931,81.03448276,93.10344828,53.44827586
ENSG00000174225.15,ARL13A,110,105,69,86,104,53,95.45454545,62.72727273,78.18181818,94.54545455,48.18181818
ENSG00000265639.1,AC090415.1,1143,1020,632,744,1012,400,89.23884514,55.29308836,65.09186352,88.53893263,34.99562555
ENSG00000180694.14,TMEM64,2,1,0,0,1,0,50,0,0,50,0
ENSG00000227179.6,PGBP,2,1,0,1,1,0,50,0,50,50,0
ENSG00000251829.1,RNA5SP436,1,0,0,0,0,0,0,0,0,0,0
ENSG00000236677.1,SETD4-AS1,26,23,14,9,18,4,88.46153846,53.84615385,34.61538462,69.23076923,15.38461538
ENSG00000215867.4,KRT18P57,45,38,29,32,38,19,84.44444444,64.44444444,71.11111111,84.44444444,42.22222222
ENSG00000119787.14,ATL2,178,162,125,143,161,91,91.01123596,70.2247191,80.33707865,90.4494382,51.12359551
ENSG00000171222.10,SCAND1,77,69,62,53,50,40,89.61038961,80.51948052,68.83116883,64.93506494,51.94805195
ENSG00000148926.10,ADM,181,168,114,143,168,92,92.81767956,62.98342541,79.00552486,92.81767956,50.82872928
ENSG00000141759.15,TXNL4A,120,101,61,61,101,33,84.16666667,50.83333333,50.83333333,84.16666667,27.5
ENSG00000166313.19,APBB1,39,37,27,30,37,17,94.87179487,69.23076923,76.92307692,94.87179487,43.58974359
ENSG00000109118.14,PHF12,251,245,213,236,240,172,97.60956175,84.86055777,94.02390438,95.61752988,68.52589641
ENSG00000154655.16,L3MBTL4,35,32,19,23,32,15,91.42857143,54.28571429,65.71428571,91.42857143,42.85714286
ENSG00000231535.7,LINC00278,66,62,42,55,62,32,93.93939394,63.63636364,83.33333333,93.93939394,48.48484848
ENSG00000152689.18,RASGRP3,58,49,23,27,48,17,84.48275862,39.65517241,46.55172414,82.75862069,29.31034483
ENSG00000162944.11,RFTN2,74,69,45,47,68,34,93.24324324,60.81081081,63.51351351,91.89189189,45.94594595
ENSG00000167286.10,CD3D,10,8,6,8,8,3,80,60,80,80,30
ENSG00000274602.5,PI4KAP1,124,98,81,81,95,52,79.03225806,65.32258065,65.32258065,76.61290323,41.93548387
ENSG00000273877.4,AC236972.3,54,46,25,24,45,7,85.18518519,46.2962963,44.44444444,83.33333333,12.96296296
ENSG00000286821.1,AC019193.4,95,87,62,74,85,46,91.57894737,65.26315789,77.89473684,89.47368421,48.42105263
ENSG00000186074.19,CD300LF,73,62,53,38,62,31,84.93150685,72.60273973,52.05479452,84.93150685,42.46575342
ENSG00000183020.14,AP2A2,200,192,158,181,192,133,96,79,90.5,96,66.5
ENSG00000124784.9,RIOK1,5,3,0,0,3,0,60,0,0,60,0
ENSG00000125631.7,HTR5BP,43,38,30,31,27,21,88.37209302,69.76744186,72.09302326,62.79069767,48.8372093
ENSG00000151914.20,DST,70,64,37,38,63,21,91.42857143,52.85714286,54.28571429,90,30
ENSG00000105552.15,BCAT2,70,66,55,51,66,39,94.28571429,78.57142857,72.85714286,94.28571429,55.71428571
ENSG00000165813.20,CCDC186,4,3,1,0,1,0,75,25,0,25,0
ENSG00000263946.1,AC015818.3,8,7,1,1,7,1,87.5,12.5,12.5,87.5,12.5
ENSG00000121680.16,PEX16,200,185,143,165,183,112,92.5,71.5,82.5,91.5,56
ENSG00000136147.18,PHF11,6,5,3,2,5,1,83.33333333,50,33.33333333,83.33333333,16.66666667
ENSG00000138109.11,CYP2C9,11,9,4,4,9,0,81.81818182,36.36363636,36.36363636,81.81818182,0
ENSG00000167987.11,VPS37C,92,90,6,7,8,6,97.82608696,6.52173913,7.608695652,8.695652174,6.52173913
ENSG00000172809.13,RPL38,8,6,5,2,6,1,75,62.5,25,75,12.5
ENSG00000108262.16,GIT1,381,363,205,200,317,103,95.27559055,53.80577428,52.49343832,83.20209974,27.03412073
ENSG00000288009.1,AL353135.2,82,76,53,58,76,34,92.68292683,64.63414634,70.73170732,92.68292683,41.46341463
ENSG00000144485.11,HES6,38,36,31,28,36,19,94.73684211,81.57894737,73.68421053,94.73684211,50
ENSG00000143387.14,CTSK,34,32,23,30,32,16,94.11764706,67.64705882,88.23529412,94.11764706,47.05882353
ENSG00000112697.17,TMEM30A,340,324,246,295,322,188,95.29411765,72.35294118,86.76470588,94.70588235,55.29411765
ENSG00000157800.18,SLC37A3,1,0,0,0,0,0,0,0,0,0,0
ENSG00000140632.17,GLYR1,4,3,3,2,3,1,75,75,50,75,25
ENSG00000238280.2,AC067751.1,14,8,0,0,0,0,57.14285714,0,0,0,0
ENSG00000230497.2,EEF1B2P8,17,15,11,10,15,6,88.23529412,64.70588235,58.82352941,88.23529412,35.29411765
ENSG00000113494.17,PRLR,1474,1442,1203,1415,1441,1033,97.82903664,81.614654,95.9972863,97.76119403,70.08141113
ENSG00000228748.2,AL450306.1,32,29,22,27,14,17,90.625,68.75,84.375,43.75,53.125
ENSG00000144115.17,THNSL2,5,4,3,4,4,2,80,60,80,80,40
ENSG00000175197.12,DDIT3,89,83,65,61,43,37,93.25842697,73.03370787,68.53932584,48.31460674,41.57303371
ENSG00000213799.13,ZNF845,80,79,63,71,78,55,98.75,78.75,88.75,97.5,68.75
ENSG00000152382.6,TADA1,156,151,123,139,151,94,96.79487179,78.84615385,89.1025641,96.79487179,60.25641026
ENSG00000251432.7,LINC02615,91,84,62,77,84,51,92.30769231,68.13186813,84.61538462,92.30769231,56.04395604
ENSG00000165807.8,PPP1R36,48,46,34,34,39,21,95.83333333,70.83333333,70.83333333,81.25,43.75
ENSG00000107854.6,TNKS2,121,119,91,109,119,79,98.34710744,75.20661157,90.08264463,98.34710744,65.2892562
ENSG00000174353.17,STAG3L3,4,1,2,2,1,1,25,50,50,25,25
ENSG00000104881.16,PPP1R13L,14,11,8,4,11,4,78.57142857,57.14285714,28.57142857,78.57142857,28.57142857
ENSG00000211886.1,TRAJ3,5,0,0,0,0,0,0,0,0,0,0
ENSG00000206840.1,Y_RNA,12,3,0,0,3,0,25,0,0,25,0
ENSG00000100376.12,FAM118A,45,36,18,23,36,13,80,40,51.11111111,80,28.88888889
ENSG00000258183.6,LINC02392,64,56,35,41,56,26,87.5,54.6875,64.0625,87.5,40.625
ENSG00000198848.13,CES1,16,13,10,10,13,4,81.25,62.5,62.5,81.25,25
ENSG00000207144.1,RNU6-1297P,7,2,0,0,2,0,28.57142857,0,0,28.57142857,0
ENSG00000103056.12,SMPD3,197,178,142,157,174,106,90.35532995,72.08121827,79.69543147,88.3248731,53.8071066
ENSG00000108963.19,DPH1,260,243,189,222,109,143,93.46153846,72.69230769,85.38461538,41.92307692,55
ENSG00000050165.18,DKK3,34,29,22,18,29,5,85.29411765,64.70588235,52.94117647,85.29411765,14.70588235
ENSG00000151148.14,UBE3B,11,10,5,10,10,5,90.90909091,45.45454545,90.90909091,90.90909091,45.45454545
ENSG00000285667.1,AC012291.3,21,19,15,14,19,14,90.47619048,71.42857143,66.66666667,90.47619048,66.66666667
ENSG00000081320.11,STK17B,30,26,21,22,26,10,86.66666667,70,73.33333333,86.66666667,33.33333333
ENSG00000163145.13,C1QTNF7,50,45,32,34,44,14,90,64,68,88,28
ENSG00000126216.15,TUBGCP3,49,46,40,46,46,34,93.87755102,81.63265306,93.87755102,93.87755102,69.3877551
ENSG00000135336.15,ORC3,141,137,108,112,137,76,97.16312057,76.59574468,79.43262411,97.16312057,53.90070922
ENSG00000177738.4,AC025171.1,720,677,519,543,572,413,94.02777778,72.08333333,75.41666667,79.44444444,57.36111111
ENSG00000120436.4,GPR31,155,151,122,136,151,105,97.41935484,78.70967742,87.74193548,97.41935484,67.74193548
ENSG00000205085.12,FAM71F2,77,71,48,64,70,35,92.20779221,62.33766234,83.11688312,90.90909091,45.45454545
ENSG00000226926.7,PDZPH1P,31,28,21,22,28,14,90.32258065,67.74193548,70.96774194,90.32258065,45.16129032
ENSG00000109956.13,B3GAT1,287,273,220,254,273,178,95.12195122,76.65505226,88.50174216,95.12195122,62.02090592
ENSG00000275212.3,LINC02826,535,504,369,358,504,253,94.20560748,68.97196262,66.91588785,94.20560748,47.28971963
ENSG00000129187.14,DCTD,71,57,42,36,57,27,80.28169014,59.15492958,50.70422535,80.28169014,38.02816901
ENSG00000286434.1,AC007656.4,14,12,11,3,12,2,85.71428571,78.57142857,21.42857143,85.71428571,14.28571429
ENSG00000157657.14,ZNF618,5,4,1,1,3,1,80,20,20,60,20
ENSG00000260081.2,AF274858.1,32,31,24,23,30,20,96.875,75,71.875,93.75,62.5
ENSG00000109738.11,GLRB,68,63,52,58,63,47,92.64705882,76.47058824,85.29411765,92.64705882,69.11764706
ENSG00000175093.5,SPSB4,62,60,50,58,60,37,96.77419355,80.64516129,93.5483871,96.77419355,59.67741935
ENSG00000226918.1,AC010086.1,128,92,78,83,90,46,71.875,60.9375,64.84375,70.3125,35.9375
ENSG00000256422.6,LINC02552,23,20,13,15,20,9,86.95652174,56.52173913,65.2173913,86.95652174,39.13043478
ENSG00000235879.1,FAR1P1,104,95,70,66,94,39,91.34615385,67.30769231,63.46153846,90.38461538,37.5
ENSG00000258203.5,AC004801.5,61,53,37,36,53,14,86.8852459,60.6557377,59.01639344,86.8852459,22.95081967
ENSG00000282458.1,WASH5P,46,21,27,32,20,19,45.65217391,58.69565217,69.56521739,43.47826087,41.30434783
ENSG00000116337.19,AMPD2,106,97,78,91,77,63,91.50943396,73.58490566,85.8490566,72.64150943,59.43396226
ENSG00000225953.3,SATB2-AS1,37,36,26,28,30,21,97.2972973,70.27027027,75.67567568,81.08108108,56.75675676
ENSG00000149577.16,SIDT2,130,128,100,118,127,67,98.46153846,76.92307692,90.76923077,97.69230769,51.53846154
ENSG00000261081.1,AC025678.2,39,27,19,25,17,13,69.23076923,48.71794872,64.1025641,43.58974359,33.33333333
ENSG00000253658.6,LINC01592,79,73,47,43,73,35,92.40506329,59.49367089,54.43037975,92.40506329,44.30379747
ENSG00000172575.12,RASGRP1,87,80,64,73,58,45,91.95402299,73.56321839,83.90804598,66.66666667,51.72413793
ENSG00000160013.9,PTGIR,78,75,55,55,73,45,96.15384615,70.51282051,70.51282051,93.58974359,57.69230769
ENSG00000104695.13,PPP2CB,14,11,7,5,11,2,78.57142857,50,35.71428571,78.57142857,14.28571429
ENSG00000117758.14,STX12,6,5,4,4,5,3,83.33333333,66.66666667,66.66666667,83.33333333,50
ENSG00000018510.17,AGPS,10,9,3,3,9,1,90,30,30,90,10
ENSG00000227089.2,AL031767.1,4,2,2,2,2,1,50,50,50,50,25
ENSG00000229133.1,RPS7P4,40,32,31,9,32,6,80,77.5,22.5,80,15
ENSG00000047634.15,SCML1,86,81,49,44,79,33,94.18604651,56.97674419,51.1627907,91.86046512,38.37209302
ENSG00000283156.1,AC068620.3,64,63,53,58,63,47,98.4375,82.8125,90.625,98.4375,73.4375
ENSG00000177426.22,TGIF1,3334,3114,2348,2689,3104,1971,93.40131974,70.42591482,80.65386923,93.10137972,59.11817636
ENSG00000172005.11,MAL,42,35,20,25,34,13,83.33333333,47.61904762,59.52380952,80.95238095,30.95238095
ENSG00000275070.1,Metazoa_SRP,6,5,2,1,5,0,83.33333333,33.33333333,16.66666667,83.33333333,0
ENSG00000226941.8,RBMY1J,38,13,27,27,13,19,34.21052632,71.05263158,71.05263158,34.21052632,50
ENSG00000163875.16,MEAF6,21,20,12,15,18,10,95.23809524,57.14285714,71.42857143,85.71428571,47.61904762
ENSG00000257741.6,LINC01490,1,0,0,0,0,0,0,0,0,0,0
ENSG00000134574.12,DDB2,234,225,178,202,220,140,96.15384615,76.06837607,86.32478632,94.01709402,59.82905983
ENSG00000245532.9,NEAT1,164,157,123,140,125,103,95.73170732,75,85.36585366,76.2195122,62.80487805
ENSG00000253343.1,AC114550.2,7,5,3,3,5,2,71.42857143,42.85714286,42.85714286,71.42857143,28.57142857
ENSG00000253434.8,LINC02237,6,5,3,3,5,2,83.33333333,50,50,83.33333333,33.33333333
ENSG00000230593.3,PPIAP40,1,0,0,0,0,0,0,0,0,0,0
ENSG00000069966.19,GNB5,33,31,27,19,28,19,93.93939394,81.81818182,57.57575758,84.84848485,57.57575758
ENSG00000184922.14,FMNL1,23,22,15,11,21,9,95.65217391,65.2173913,47.82608696,91.30434783,39.13043478
ENSG00000173762.8,CD7,6,5,4,3,5,2,83.33333333,66.66666667,50,83.33333333,33.33333333
ENSG00000169660.17,HEXD,8,5,3,6,5,3,62.5,37.5,75,62.5,37.5
ENSG00000103313.13,MEFV,27,24,20,21,24,15,88.88888889,74.07407407,77.77777778,88.88888889,55.55555556
ENSG00000135953.11,MFSD9,64,60,47,57,58,38,93.75,73.4375,89.0625,90.625,59.375
ENSG00000100227.18,POLDIP3,12,11,11,9,10,7,91.66666667,91.66666667,75,83.33333333,58.33333333
ENSG00000213055.3,EEF1B2P7,149,143,93,78,126,39,95.97315436,62.41610738,52.34899329,84.56375839,26.17449664
ENSG00000244381.1,SDHDP3,7,5,0,1,5,0,71.42857143,0,14.28571429,71.42857143,0
ENSG00000103091.15,WDR59,12,9,7,7,9,5,75,58.33333333,58.33333333,75,41.66666667
ENSG00000160219.12,GAB3,246,205,162,69,205,46,83.33333333,65.85365854,28.04878049,83.33333333,18.69918699
ENSG00000169221.14,TBC1D10B,843,795,684,764,774,545,94.30604982,81.13879004,90.628707,91.81494662,64.65005931
ENSG00000121274.14,TENT4B,272,260,201,256,260,184,95.58823529,73.89705882,94.11764706,95.58823529,67.64705882
ENSG00000173890.17,GPR160,8,7,4,5,7,4,87.5,50,62.5,87.5,50
ENSG00000204584.1,AC027801.1,5,4,4,3,2,2,80,80,60,40,40
ENSG00000144580.14,CNOT9,4,3,1,0,3,0,75,25,0,75,0
ENSG00000233907.1,LINC01761,85,82,63,75,82,50,96.47058824,74.11764706,88.23529412,96.47058824,58.82352941
ENSG00000226791.7,LINC02611,5,3,3,0,3,0,60,60,0,60,0
ENSG00000006015.18,REX1BD,14,11,8,5,11,3,78.57142857,57.14285714,35.71428571,78.57142857,21.42857143
ENSG00000067606.17,PRKCZ,248,243,166,212,166,127,97.98387097,66.93548387,85.48387097,66.93548387,51.20967742
ENSG00000102935.12,ZNF423,855,822,711,818,821,602,96.14035088,83.15789474,95.67251462,96.02339181,70.40935673
ENSG00000287459.1,AL512356.5,8,7,4,6,7,3,87.5,50,75,87.5,37.5
ENSG00000230384.1,RPSAP25,135,122,78,78,121,49,90.37037037,57.77777778,57.77777778,89.62962963,36.2962963
ENSG00000005194.15,CIAPIN1,57,52,36,33,50,19,91.22807018,63.15789474,57.89473684,87.71929825,33.33333333
ENSG00000197181.12,PIWIL2,1800,1718,1317,1628,1715,1075,95.44444444,73.16666667,90.44444444,95.27777778,59.72222222
ENSG00000259363.6,AC090825.1,3,2,2,2,2,2,66.66666667,66.66666667,66.66666667,66.66666667,66.66666667
ENSG00000139044.12,B4GALNT3,22,21,16,21,21,13,95.45454545,72.72727273,95.45454545,95.45454545,59.09090909
ENSG00000258199.1,AC073896.4,20,19,0,0,0,0,95,0,0,0,0
ENSG00000104177.18,MYEF2,85,80,55,57,77,35,94.11764706,64.70588235,67.05882353,90.58823529,41.17647059
ENSG00000204764.14,RANBP17,54,51,43,50,51,40,94.44444444,79.62962963,92.59259259,94.44444444,74.07407407
ENSG00000186716.21,BCR,54,50,9,14,21,8,92.59259259,16.66666667,25.92592593,38.88888889,14.81481481
ENSG00000154358.22,OBSCN,1607,1585,1315,1585,1424,1106,98.63098942,81.82949596,98.63098942,88.6123211,68.82389546
ENSG00000198768.11,APCDD1L,119,113,98,107,113,82,94.95798319,82.35294118,89.91596639,94.95798319,68.90756303
ENSG00000108840.15,HDAC5,15,14,10,9,13,5,93.33333333,66.66666667,60,86.66666667,33.33333333
ENSG00000151718.16,WWC2,71,68,54,65,68,40,95.77464789,76.05633803,91.54929577,95.77464789,56.33802817
ENSG00000112759.19,SLC29A1,39,32,23,23,32,16,82.05128205,58.97435897,58.97435897,82.05128205,41.02564103
ENSG00000204574.14,ABCF1,10,9,7,7,9,4,90,70,70,90,40
ENSG00000235219.1,AC236972.2,8,6,0,3,6,0,75,0,37.5,75,0
ENSG00000234721.3,LINC02092,33,29,23,28,29,18,87.87878788,69.6969697,84.84848485,87.87878788,54.54545455
ENSG00000259043.1,BRD7P1,257,238,181,213,234,144,92.60700389,70.42801556,82.87937743,91.05058366,56.0311284
ENSG00000105699.16,LSR,8,7,6,6,7,4,87.5,75,75,87.5,50
ENSG00000279249.3,AC007614.1,339,300,209,227,298,153,88.49557522,61.6519174,66.96165192,87.90560472,45.13274336
ENSG00000231735.1,RPS2P18,17,16,9,13,16,5,94.11764706,52.94117647,76.47058824,94.11764706,29.41176471
ENSG00000263711.6,LINC02864,9,8,7,7,8,5,88.88888889,77.77777778,77.77777778,88.88888889,55.55555556
